picture_id,metadata_name,metadata_surname,metadata_nationality,metadata_country,metadata_capital,metadata_longitude,metadata_latitude
319451,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
14708,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
15332,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
8954,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
8953,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
8952,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
15333,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
329994,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
319454,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
319453,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
319452,Alfred,Kubin,Austrian,Austria,Vienna,14.55,47.52
319424,B.,Löffler,Austrian,Austria,Vienna,14.55,47.52
329126,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319977,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319971,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319970,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
2010683469,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
26590,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319974,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319976,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319973,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319972,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319968,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319967,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319964,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
319965,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
2010683500,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
311000,Adolf,Loos,Austrian,Austria,Vienna,14.55,47.52
13340,Josef,Löw,Austrian,Austria,Vienna,14.55,47.52
332529,Josef,Löw,Austrian,Austria,Vienna,14.55,47.52
2010683411,Josef,Löwy,Austrian,Austria,Vienna,14.55,47.52
2010683414,Josef,Löwy,Austrian,Austria,Vienna,14.55,47.52
11804,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
6266,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
6267,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
6265,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
6263,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
6243,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
311592,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
4034,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
9291,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
311594,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
311585,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
6264,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
6262,Hans,Makart,Austrian,Austria,Vienna,14.55,47.52
29233,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29257,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29474,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29135,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29136,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29137,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29138,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29500,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28924,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28925,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28926,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28927,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28928,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28929,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29624,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29625,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29627,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29621,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29623,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29227,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28994,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28991,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28990,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28993,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28992,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28999,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28998,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29551,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29558,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29530,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29538,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29150,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28978,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29345,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29344,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29343,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29342,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29340,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29395,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29056,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29125,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29124,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29123,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
10698,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
14181,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29527,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28939,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28938,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28933,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28931,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28937,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28935,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29533,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29088,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29087,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28944,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29226,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29037,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29540,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29542,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29546,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29549,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28968,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28965,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28966,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28967,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29147,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29146,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29142,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29149,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29148,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
10376,Gabriel Cornelius von,Max,Austrian,Austria,Vienna,14.55,47.52
10374,Gabriel Cornelius von,Max,Austrian,Austria,Vienna,14.55,47.52
29499,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29388,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28940,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29118,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29119,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29112,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29110,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29114,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28909,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29260,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29098,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29097,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29096,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29095,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29094,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29093,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29092,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29091,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29090,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28919,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28917,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29440,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29441,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29574,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29048,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29045,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29041,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29535,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29531,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28975,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28974,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28971,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29436,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29230,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28983,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29560,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29308,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28934,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29100,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28932,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28930,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28918,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28910,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28913,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29116,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29117,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29619,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29458,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29457,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29005,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29111,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29115,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29051,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29054,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29521,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
6957,Gabriel Cornelius von,Max,Austrian,Austria,Vienna,14.55,47.52
28942,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28943,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28941,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29221,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29223,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29484,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29313,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29437,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29293,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29572,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29461,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29109,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29000,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29002,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29003,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29004,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29006,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29008,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29089,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29001,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29439,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29435,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29434,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29433,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29432,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29113,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
5376,Gabriel Cornelius von,Max,Austrian,Austria,Vienna,14.55,47.52
29562,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29246,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29244,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29438,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29462,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
11812,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29512,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29145,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29231,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29498,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29099,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29310,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29309,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29307,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28986,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28987,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28985,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28982,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28980,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28981,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28988,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28989,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29017,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29014,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29012,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29010,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29565,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
28936,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
29243,Gabriel von,Max,Austrian,Austria,Vienna,14.55,47.52
313168,Léopold Ernest,Mayer,Austrian,Austria,Vienna,14.55,47.52
319434,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
319433,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
2010683405,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
9312,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
2010683198,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
9313,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
2010683529,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
319445,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
319444,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
319443,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
9311,Koloman,Moser,Austrian,Austria,Vienna,14.55,47.52
324498,H.,Mücke,Austrian,Austria,Vienna,14.55,47.52
26007,Leopold Carl,Müller,Austrian,Austria,Vienna,14.55,47.52
311734,Alois,Negrelli,Austrian,Austria,Vienna,14.55,47.52
312010,Eduard van der,Nüll,Austrian,Austria,Vienna,14.55,47.52
312009,Eduard van der,Nüll,Austrian,Austria,Vienna,14.55,47.52
11374,Eduard von der,Nüll,Austrian,Austria,Vienna,14.55,47.52
312066,Eduard van der,Nüll,Austrian,Austria,Vienna,14.55,47.52
312065,Eduard van der,Nüll,Austrian,Austria,Vienna,14.55,47.52
321288,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321284,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321285,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321286,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321280,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321282,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329129,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329128,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329127,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
328944,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
310998,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329138,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329139,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329136,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329137,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329134,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329135,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329132,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329133,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329130,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
329131,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321287,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321281,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321283,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
313937,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
313938,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321324,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321323,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321322,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321321,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321270,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321271,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321279,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321278,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
321277,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
328950,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
315636,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
315642,Joseph Maria,Olbrich,Austrian,Austria,Vienna,14.55,47.52
25880,Ludwig Johann,Passini,Austrian,Austria,Vienna,14.55,47.52
18739,Dagobert,Peche,Austrian,Austria,Vienna,14.55,47.52
2006937850,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2007020299,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937902,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937860,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937862,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937864,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937866,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937868,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937920,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2007009758,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937872,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937870,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937876,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937874,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937878,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937888,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937886,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937884,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937882,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937880,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006821532,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2007012552,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937890,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937898,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937892,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937894,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937896,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937848,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937842,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937840,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937846,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937914,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937906,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937904,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937900,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937918,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937916,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2007008594,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937910,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937854,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937856,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937852,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937858,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006937908,François Joseph (I),Pfeiffer,Austrian,Austria,Vienna,14.55,47.52
2006802240,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
2006802227,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
2006802225,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
2006802003,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
2006802236,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
2006802006,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
2006802238,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
2006802232,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
2006802234,Friedrich,Rauscher,Austrian,Austria,Vienna,14.55,47.52
338781,Ferdinand,Reznicek,Austrian,Austria,Vienna,14.55,47.52
9521,Anton,Romako,Austrian,Austria,Vienna,14.55,47.52
2010683202,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
2010683200,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
319450,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
329989,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
329990,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
329991,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
329992,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
2010683534,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
2010683539,Egon,Schiele,Austrian,Austria,Vienna,14.55,47.52
29595,Arnold,Schönberg,Austrian,Austria,Vienna,14.55,47.52
11698,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
11696,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
11697,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
10073,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
10072,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
10074,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
6445,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
9575,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
9574,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
12061,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
102123,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
6447,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
6448,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
6446,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
6442,Carl,Schuch,Austrian,Austria,Vienna,14.55,47.52
