picture_id,mid_year,cluster_id,cluster_rank
192,1871,43,4
3452,1852,108,1
3452,1852,59,2
3452,1852,52,3
3452,1852,45,4
3453,1849,91,1
3453,1849,12,2
3453,1849,62,3
3453,1849,14,4
3450,1852,45,1
3450,1852,19,2
3450,1852,26,3
3450,1852,8,4
3451,1861,31,1
3451,1861,81,2
3451,1861,45,3
3451,1861,19,4
3456,1880,70,1
3456,1880,17,2
3456,1880,51,3
3456,1880,10,4
3457,1870,106,1
3457,1870,109,2
3457,1870,8,3
3457,1870,64,4
3454,1861,104,1
3454,1861,9,2
3454,1861,11,3
3454,1861,96,4
3455,1860,19,1
3455,1860,68,2
3455,1860,104,3
3455,1860,11,4
3458,1877,105,1
3458,1877,12,2
3458,1877,95,3
3458,1877,79,4
3459,1883,29,1
3459,1883,109,2
3459,1883,4,3
3459,1883,46,4
19666,1855,21,1
19666,1855,59,2
19666,1855,62,3
19666,1855,43,4
2005480657,1879,70,1
2005480657,1879,50,2
2005480657,1879,100,3
2005480657,1879,60,4
103015,1913,5,1
103015,1913,3,2
103015,1913,7,3
103015,1913,11,4
103014,1913,3,1
103014,1913,5,2
103014,1913,18,3
103014,1913,60,4
6479,1837,4,1
6479,1837,94,2
6479,1837,32,3
6479,1837,60,4
15362,1898,91,1
15362,1898,105,2
15362,1898,27,3
15362,1898,95,4
15363,1900,36,1
15363,1900,69,2
15363,1900,5,3
15363,1900,104,4
15360,1901,70,1
15360,1901,63,2
15360,1901,95,3
15360,1901,19,4
15361,1903,93,1
15361,1903,37,2
15361,1903,58,3
15361,1903,99,4
15366,1901,73,1
15366,1901,17,2
15366,1901,97,3
15366,1901,9,4
6476,1833,88,1
6476,1833,60,2
6476,1833,27,3
6476,1833,31,4
6475,1833,31,1
6475,1833,19,2
6475,1833,27,3
6475,1833,89,4
6474,1831,58,1
6474,1831,23,2
6474,1831,16,3
6474,1831,78,4
2005481524,1906,59,1
2005481524,1906,71,2
2005481524,1906,35,3
2005481524,1906,12,4
334530,1901,45,1
334530,1901,18,2
334530,1901,105,3
334530,1901,11,4
334533,1872,52,1
334533,1872,0,2
334533,1872,60,3
334533,1872,43,4
4042,1852,59,1
4042,1852,94,2
4042,1852,49,3
4042,1852,88,4
2006848718,1825,20,1
2006848718,1825,49,2
2006848718,1825,73,3
2006848718,1825,53,4
323585,1851,93,1
323585,1851,44,2
323585,1851,59,3
323585,1851,65,4
323584,1820,44,1
323584,1820,59,2
323584,1820,65,3
323584,1820,71,4
323587,1802,44,1
323587,1802,53,2
323587,1802,91,3
323587,1802,11,4
323586,1786,44,1
323586,1786,65,2
323586,1786,5,3
323586,1786,79,4
323581,1858,3,1
323581,1858,45,2
323581,1858,23,3
323581,1858,53,4
323583,1803,44,1
323583,1803,59,2
323583,1803,53,3
323583,1803,47,4
323589,1844,44,1
323589,1844,65,2
323589,1844,79,3
323589,1844,11,4
331356,1855,19,1
331356,1855,108,2
331356,1855,11,3
331356,1855,64,4
10781,1888,109,1
10781,1888,29,2
10781,1888,35,3
10781,1888,51,4
2006811847,1792,61,1
2006811847,1792,83,2
2006811847,1792,35,3
2006811847,1792,5,4
2006935169,1808,35,1
2006935169,1808,55,2
2006935169,1808,83,3
2006935169,1808,10,4
27117,1889,34,1
27117,1889,72,2
27117,1889,51,3
27117,1889,55,4
9820,1790,30,1
9820,1790,32,2
9820,1790,13,3
9820,1790,96,4
325745,1869,94,1
325745,1869,45,2
325745,1869,8,3
325745,1869,90,4
312209,1844,93,1
312209,1844,85,2
312209,1844,39,3
312209,1844,73,4
312204,1915,12,1
312204,1915,30,2
312204,1915,2,3
312204,1915,96,4
29030,1898,101,1
29030,1898,47,2
29030,1898,73,3
29030,1898,8,4
29034,1912,49,1
29034,1912,5,2
29034,1912,48,3
29034,1912,11,4
15411,1911,104,1
15411,1911,84,2
15411,1911,105,3
15411,1911,69,4
319,1863,1,1
319,1863,81,2
319,1863,43,3
319,1863,64,4
318,1861,3,1
318,1861,51,2
318,1861,9,3
318,1861,45,4
313,1838,44,1
313,1838,55,2
313,1838,91,3
313,1838,90,4
312,1836,64,1
312,1836,84,2
312,1836,55,3
312,1836,42,4
311,1890,85,1
311,1890,5,2
311,1890,2,3
311,1890,50,4
317,1877,52,1
317,1877,26,2
317,1877,39,3
317,1877,62,4
316,1861,6,1
316,1861,13,2
316,1861,45,3
316,1861,17,4
315,1842,70,1
315,1842,5,2
315,1842,37,3
315,1842,74,4
314,1840,34,1
314,1840,5,2
314,1840,51,3
314,1840,39,4
443,1863,36,1
443,1863,3,2
443,1863,109,3
443,1863,9,4
303985,1816,99,1
303985,1816,11,2
303985,1816,91,3
303985,1816,104,4
303983,1819,91,1
303983,1819,19,2
303983,1819,59,3
303983,1819,99,4
303982,1849,80,1
303982,1849,99,2
303982,1849,69,3
303982,1849,20,4
303981,1854,99,1
303981,1854,107,2
303981,1854,10,3
303981,1854,37,4
303980,1826,76,1
303980,1826,17,2
303980,1826,11,3
303980,1826,104,4
3407,1882,75,1
3407,1882,97,2
3407,1882,69,3
3407,1882,71,4
15709,1900,42,1
15709,1900,19,2
15709,1900,21,3
15709,1900,55,4
15701,1865,106,1
15701,1865,55,2
15701,1865,61,3
15701,1865,107,4
15703,1865,90,1
15703,1865,93,2
15703,1865,84,3
15703,1865,22,4
15704,1865,21,1
15704,1865,90,2
15704,1865,8,3
15704,1865,62,4
15705,1880,90,1
15705,1880,84,2
15705,1880,47,3
15705,1880,8,4
16428,1796,21,1
16428,1796,64,2
16428,1796,89,3
16428,1796,69,4
15706,1888,38,1
15706,1888,77,2
15706,1888,27,3
15706,1888,107,4
16424,1794,73,1
16424,1794,93,2
16424,1794,97,3
16424,1794,75,4
16426,1793,75,1
16426,1793,93,2
16426,1793,73,3
16426,1793,97,4
16427,1815,56,1
16427,1815,27,2
16427,1815,97,3
16427,1815,69,4
16420,1870,38,1
16420,1870,108,2
16420,1870,59,3
16420,1870,16,4
21314,1848,75,1
21314,1848,97,2
21314,1848,45,3
21314,1848,71,4
21316,1857,68,1
21316,1857,59,2
21316,1857,31,3
21316,1857,84,4
21317,1887,84,1
21317,1887,59,2
21317,1887,90,3
21317,1887,87,4
21310,1846,99,1
21310,1846,75,2
21310,1846,3,3
21310,1846,9,4
21311,1867,64,1
21311,1867,80,2
21311,1867,19,3
21311,1867,57,4
21312,1868,105,1
21312,1868,27,2
21312,1868,16,3
21312,1868,13,4
21313,1854,68,1
21313,1854,84,2
21313,1854,105,3
21313,1854,11,4
11867,1871,27,1
11867,1871,14,2
11867,1871,55,3
11867,1871,59,4
2741,1889,48,1
2741,1889,94,2
2741,1889,49,3
2741,1889,81,4
2740,1889,48,1
2740,1889,94,2
2740,1889,49,3
2740,1889,45,4
102496,1825,15,1
102496,1825,35,2
102496,1825,10,3
102496,1825,96,4
102497,1825,12,1
102497,1825,35,2
102497,1825,15,3
102497,1825,96,4
2745,1837,53,1
2745,1837,62,2
2745,1837,78,3
2745,1837,91,4
2744,1890,48,1
2744,1890,6,2
2744,1890,65,3
2744,1890,95,4
2747,1810,62,1
2747,1810,21,2
2747,1810,55,3
2747,1810,64,4
2749,1842,19,1
2749,1842,26,2
2749,1842,89,3
2749,1842,39,4
102498,1825,15,1
102498,1825,96,2
102498,1825,70,3
102498,1825,57,4
102499,1830,83,1
102499,1830,32,2
102499,1830,72,3
102499,1830,0,4
343555,1840,109,1
343555,1840,105,2
343555,1840,88,3
343555,1840,60,4
3951,1808,36,1
3951,1808,59,2
3951,1808,73,3
3951,1808,17,4
3950,1805,52,1
3950,1805,36,2
3950,1805,89,3
3950,1805,19,4
313802,1847,85,1
313802,1847,15,2
313802,1847,62,3
313802,1847,14,4
313801,1847,15,1
313801,1847,85,2
313801,1847,63,3
313801,1847,2,4
313809,1831,15,1
313809,1831,12,2
313809,1831,2,3
313809,1831,107,4
313808,1831,85,1
313808,1831,73,2
313808,1831,15,3
313808,1831,67,4
335150,1797,3,1
335150,1797,109,2
335150,1797,40,3
335150,1797,29,4
101129,1833,76,1
101129,1833,69,2
101129,1833,79,3
101129,1833,1,4
101125,1833,76,1
101125,1833,69,2
101125,1833,1,3
101125,1833,79,4
101126,1833,76,1
101126,1833,69,2
101126,1833,79,3
101126,1833,1,4
101121,1831,76,1
101121,1831,21,2
101121,1831,69,3
101121,1831,79,4
101120,1833,76,1
101120,1833,1,2
101120,1833,69,3
101120,1833,99,4
101123,1833,76,1
101123,1833,1,2
101123,1833,69,3
101123,1833,79,4
101122,1832,76,1
101122,1832,103,2
101122,1832,79,3
101122,1832,69,4
321472,1860,46,1
321472,1860,4,2
321472,1860,59,3
321472,1860,80,4
321471,1868,80,1
321471,1868,0,2
321471,1868,57,3
321471,1868,96,4
329662,1812,27,1
329662,1812,5,2
329662,1812,77,3
329662,1812,38,4
329663,1826,19,1
329663,1826,60,2
329663,1826,11,3
329663,1826,0,4
329661,1855,91,1
329661,1855,62,2
329661,1855,105,3
329661,1855,83,4
329664,1828,91,1
329664,1828,83,2
329664,1828,19,3
329664,1828,0,4
329669,1830,87,1
329669,1830,109,2
329669,1830,26,3
329669,1830,28,4
13002,1827,46,1
13002,1827,28,2
13002,1827,108,3
13002,1827,109,4
2177,1853,88,1
2177,1853,89,2
2177,1853,55,3
2177,1853,52,4
4969,1835,6,1
4969,1835,53,2
4969,1835,63,3
4969,1835,32,4
4968,1826,109,1
4968,1826,108,2
4968,1826,31,3
4968,1826,78,4
7129,1820,4,1
7129,1820,83,2
7129,1820,60,3
7129,1820,109,4
7126,1822,108,1
7126,1822,109,2
7126,1822,19,3
7126,1822,105,4
7127,1831,86,1
7127,1831,27,2
7127,1831,60,3
7127,1831,72,4
329086,1910,72,1
329086,1910,2,2
329086,1910,73,3
329086,1910,50,4
329085,1910,2,1
329085,1910,72,2
329085,1910,73,3
329085,1910,107,4
329088,1910,2,1
329088,1910,50,2
329088,1910,107,3
329088,1910,93,4
329089,1913,74,1
329089,1913,2,2
329089,1913,85,3
329089,1913,73,4
591,1856,53,1
591,1856,6,2
591,1856,78,3
591,1856,46,4
590,1828,87,1
590,1828,1,2
590,1828,39,3
590,1828,103,4
593,1860,6,1
593,1860,78,2
593,1860,36,3
593,1860,3,4
592,1858,6,1
592,1858,105,2
592,1858,62,3
592,1858,53,4
595,1831,62,1
595,1831,53,2
595,1831,16,3
595,1831,37,4
594,1845,0,1
594,1845,79,2
594,1845,13,3
594,1845,49,4
597,1837,69,1
597,1837,1,2
597,1837,43,3
597,1837,103,4
596,1834,62,1
596,1834,30,2
596,1834,105,3
596,1834,91,4
599,1854,53,1
599,1854,78,2
599,1854,62,3
599,1854,6,4
598,1826,91,1
598,1826,9,2
598,1826,97,3
598,1826,104,4
14759,1896,9,1
14759,1896,34,2
14759,1896,69,3
14759,1896,74,4
14754,1895,9,1
14754,1895,91,2
14754,1895,99,3
14754,1895,3,4
14755,1890,28,1
14755,1890,7,2
14755,1890,109,3
14755,1890,50,4
14757,1889,3,1
14757,1889,46,2
14757,1889,18,3
14757,1889,51,4
14750,1890,80,1
14750,1890,17,2
14750,1890,27,3
14750,1890,95,4
14751,1890,101,1
14751,1890,47,2
14751,1890,43,3
14751,1890,89,4
14752,1888,95,1
14752,1888,7,2
14752,1888,70,3
14752,1888,13,4
14753,1894,17,1
14753,1894,71,2
14753,1894,45,3
14753,1894,59,4
317454,1803,99,1
317454,1803,3,2
317454,1803,11,3
317454,1803,18,4
2006883667,1851,39,1
2006883667,1851,50,2
2006883667,1851,72,3
2006883667,1851,5,4
5578,1912,7,1
5578,1912,5,2
5578,1912,38,3
5578,1912,56,4
5576,1801,76,1
5576,1801,69,2
5576,1801,99,3
5576,1801,79,4
5573,1836,97,1
5573,1836,69,2
5573,1836,103,3
5573,1836,11,4
5572,1837,36,1
5572,1837,53,2
5572,1837,104,3
5572,1837,95,4
5570,1815,41,1
5570,1815,88,2
5570,1815,0,3
5570,1815,82,4
9538,1792,52,1
9538,1792,61,2
9538,1792,6,3
9538,1792,21,4
102424,1794,98,1
102424,1794,27,2
102424,1794,5,3
102424,1794,23,4
11228,1909,66,1
11228,1909,23,2
11228,1909,37,3
11228,1909,63,4
11225,1852,25,1
11225,1852,34,2
11225,1852,15,3
11225,1852,5,4
11221,1841,25,1
11221,1841,34,2
11221,1841,15,3
11221,1841,58,4
2007012548,1787,38,1
2007012548,1787,78,2
2007012548,1787,93,3
2007012548,1787,2,4
15543,1863,21,1
15543,1863,55,2
15543,1863,2,3
15543,1863,39,4
9119,1825,67,1
9119,1825,12,2
9119,1825,78,3
9119,1825,38,4
9118,1826,30,1
9118,1826,38,2
9118,1826,78,3
9118,1826,39,4
9111,1880,35,1
9111,1880,12,2
9111,1880,11,3
9111,1880,14,4
9110,1880,68,1
9110,1880,63,2
9110,1880,95,3
9110,1880,23,4
9113,1880,3,1
9113,1880,18,2
9113,1880,9,3
9113,1880,11,4
9112,1880,55,1
9112,1880,69,2
9112,1880,43,3
9112,1880,95,4
9115,1880,23,1
9115,1880,57,2
9115,1880,63,3
9115,1880,51,4
2007206460,1850,30,1
2007206460,1850,13,2
2007206460,1850,27,3
2007206460,1850,10,4
9117,1820,74,1
9117,1820,38,2
9117,1820,50,3
9117,1820,71,4
9116,1880,84,1
9116,1880,55,2
9116,1880,8,3
9116,1880,44,4
21485,1912,96,1
21485,1912,98,2
21485,1912,7,3
21485,1912,35,4
13489,1814,41,1
13489,1814,77,2
13489,1814,38,3
13489,1814,88,4
13488,1809,37,1
13488,1809,16,2
13488,1809,78,3
13488,1809,62,4
13480,1823,62,1
13480,1823,38,2
13480,1823,93,3
13480,1823,46,4
13483,1826,62,1
13483,1826,105,2
13483,1826,91,3
13483,1826,16,4
13482,1812,4,1
13482,1812,45,2
13482,1812,89,3
13482,1812,71,4
13485,1791,42,1
13485,1791,16,2
13485,1791,78,3
13485,1791,31,4
13484,1824,62,1
13484,1824,14,2
13484,1824,16,3
13484,1824,15,4
13487,1803,16,1
13487,1803,106,2
13487,1803,109,3
13487,1803,78,4
13486,1798,31,1
13486,1798,62,2
13486,1798,59,3
13486,1798,14,4
18213,1858,84,1
18213,1858,65,2
18213,1858,97,3
18213,1858,8,4
10590,1905,38,1
10590,1905,16,2
10590,1905,61,3
10590,1905,73,4
10596,1833,21,1
10596,1833,81,2
10596,1833,75,3
10596,1833,1,4
10595,1834,1,1
10595,1834,27,2
10595,1834,79,3
10595,1834,104,4
10598,1833,71,1
10598,1833,17,2
10598,1833,69,3
10598,1833,97,4
10599,1833,4,1
10599,1833,32,2
10599,1833,96,3
10599,1833,13,4
20356,1819,36,1
20356,1819,19,2
20356,1819,44,3
20356,1819,11,4
20355,1847,40,1
20355,1847,97,2
20355,1847,90,3
20355,1847,69,4
20353,1789,65,1
20353,1789,44,2
20353,1789,104,3
20353,1789,45,4
20351,1824,97,1
20351,1824,69,2
20351,1824,11,3
20351,1824,64,4
20350,1817,49,1
20350,1817,26,2
20350,1817,45,3
20350,1817,90,4
20359,1806,36,1
20359,1806,9,2
20359,1806,3,3
20359,1806,44,4
2006946058,1786,6,1
2006946058,1786,55,2
2006946058,1786,63,3
2006946058,1786,10,4
11121,1859,72,1
11121,1859,2,2
11121,1859,35,3
11121,1859,5,4
4468,1815,52,1
4468,1815,105,2
4468,1815,27,3
4468,1815,0,4
307226,1876,71,1
307226,1876,17,2
307226,1876,57,3
307226,1876,97,4
8376,1825,50,1
8376,1825,13,2
8376,1825,0,3
8376,1825,63,4
8377,1824,28,1
8377,1824,109,2
8377,1824,4,3
8377,1824,29,4
8374,1826,41,1
8374,1826,50,2
8374,1826,13,3
8374,1826,46,4
8375,1804,30,1
8375,1804,70,2
8375,1804,74,3
8375,1804,13,4
8372,1829,46,1
8372,1829,0,2
8372,1829,23,3
8372,1829,34,4
8373,1829,0,1
8373,1829,10,2
8373,1829,46,3
8373,1829,70,4
8370,1822,41,1
8370,1822,15,2
8370,1822,0,3
8370,1822,96,4
8371,1835,28,1
8371,1835,31,2
8371,1835,81,3
8371,1835,19,4
8378,1824,109,1
8378,1824,28,2
8378,1824,29,3
8378,1824,100,4
8379,1806,30,1
8379,1806,60,2
8379,1806,13,3
8379,1806,82,4
323499,1836,26,1
323499,1836,61,2
323499,1836,73,3
323499,1836,14,4
15781,1883,62,1
15781,1883,21,2
15781,1883,14,3
15781,1883,107,4
101704,1868,87,1
101704,1868,47,2
101704,1868,84,3
101704,1868,65,4
101709,1891,16,1
101709,1891,31,2
101709,1891,80,3
101709,1891,3,4
101708,1889,68,1
101708,1889,45,2
101708,1889,73,3
101708,1889,104,4
26359,1917,9,1
26359,1917,3,2
26359,1917,95,3
26359,1917,92,4
8096,1865,22,1
8096,1865,75,2
8096,1865,97,3
8096,1865,8,4
15791,1884,80,1
15791,1884,36,2
15791,1884,107,3
15791,1884,19,4
304146,1856,99,1
304146,1856,2,2
304146,1856,8,3
304146,1856,107,4
304147,1865,99,1
304147,1865,53,2
304147,1865,79,3
304147,1865,21,4
304142,1865,58,1
304142,1865,45,2
304142,1865,60,3
304142,1865,99,4
304140,1865,6,1
304140,1865,73,2
304140,1865,45,3
304140,1865,90,4
304141,1869,58,1
304141,1869,39,2
304141,1869,26,3
304141,1869,70,4
345202,1859,70,1
345202,1859,60,2
345202,1859,61,3
345202,1859,23,4
345203,1862,84,1
345203,1862,55,2
345203,1862,62,3
345203,1862,107,4
345200,1855,2,1
345200,1855,72,2
345200,1855,63,3
345200,1855,107,4
345206,1867,1,1
345206,1867,65,2
345206,1867,107,3
345206,1867,97,4
345204,1839,89,1
345204,1839,43,2
345204,1839,64,3
345204,1839,74,4
345205,1860,12,1
345205,1860,38,2
345205,1860,107,3
345205,1860,35,4
103131,1799,32,1
103131,1799,86,2
103131,1799,60,3
103131,1799,13,4
102136,1804,84,1
102136,1804,65,2
102136,1804,45,3
102136,1804,8,4
102135,1876,28,1
102135,1876,29,2
102135,1876,4,3
102135,1876,14,4
102131,1804,86,1
102131,1804,60,2
102131,1804,27,3
102131,1804,57,4
2005481773,1850,65,1
2005481773,1850,84,2
2005481773,1850,8,3
2005481773,1850,26,4
2005481776,1850,28,1
2005481776,1850,109,2
2005481776,1850,105,3
2005481776,1850,29,4
341235,1860,60,1
341235,1860,83,2
341235,1860,72,3
341235,1860,12,4
341234,1860,25,1
341234,1860,109,2
341234,1860,27,3
341234,1860,29,4
15580,1865,107,1
15580,1865,43,2
15580,1865,97,3
15580,1865,48,4
15587,1867,38,1
15587,1867,12,2
15587,1867,34,3
15587,1867,30,4
23687,1840,99,1
23687,1840,2,2
23687,1840,73,3
23687,1840,26,4
4859,1913,7,1
4859,1913,81,2
4859,1913,95,3
4859,1913,73,4
23459,1858,2,1
23459,1858,39,2
23459,1858,61,3
23459,1858,5,4
23458,1864,15,1
23458,1864,27,2
23458,1864,74,3
23458,1864,35,4
23451,1832,2,1
23451,1832,74,2
23451,1832,72,3
23451,1832,10,4
23450,1837,12,1
23450,1837,16,2
23450,1837,96,3
23450,1837,38,4
23453,1834,2,1
23453,1834,5,2
23453,1834,73,3
23453,1834,95,4
23452,1839,2,1
23452,1839,73,2
23452,1839,95,3
23452,1839,107,4
23455,1833,2,1
23455,1833,26,2
23455,1833,73,3
23455,1833,25,4
23454,1835,2,1
23454,1835,72,2
23454,1835,73,3
23454,1835,107,4
23457,1840,2,1
23457,1840,5,2
23457,1840,72,3
23457,1840,25,4
23456,1846,2,1
23456,1846,107,2
23456,1846,72,3
23456,1846,85,4
18069,1905,22,1
18069,1905,107,2
18069,1905,105,3
18069,1905,11,4
5921,1905,68,1
5921,1905,95,2
5921,1905,84,3
5921,1905,17,4
18605,1886,59,1
18605,1886,90,2
18605,1886,84,3
18605,1886,8,4
318034,1862,75,1
318034,1862,92,2
318034,1862,17,3
318034,1862,11,4
334219,1797,47,1
334219,1797,61,2
334219,1797,79,3
334219,1797,69,4
7083,1818,46,1
7083,1818,109,2
7083,1818,105,3
7083,1818,60,4
7082,1821,29,1
7082,1821,83,2
7082,1821,28,3
7082,1821,4,4
7084,1822,105,1
7084,1822,46,2
7084,1822,109,3
7084,1822,0,4
7087,1835,109,1
7087,1835,83,2
7087,1835,4,3
7087,1835,60,4
7086,1832,109,1
7086,1832,105,2
7086,1832,27,3
7086,1832,57,4
7089,1832,109,1
7089,1832,51,2
7089,1832,63,3
7089,1832,57,4
7134,1792,27,1
7134,1792,23,2
7134,1792,32,3
7134,1792,34,4
8820,1901,37,1
8820,1901,23,2
8820,1901,60,3
8820,1901,59,4
18087,1870,29,1
18087,1870,4,2
18087,1870,107,3
18087,1870,55,4
13736,1823,34,1
13736,1823,2,2
13736,1823,96,3
13736,1823,17,4
13735,1804,63,1
13735,1804,34,2
13735,1804,26,3
13735,1804,39,4
13732,1846,36,1
13732,1846,100,2
13732,1846,80,3
13732,1846,14,4
13731,1846,100,1
13731,1846,36,2
13731,1846,52,3
13731,1846,11,4
11380,1857,25,1
11380,1857,61,2
11380,1857,32,3
11380,1857,72,4
11381,1861,72,1
11381,1861,35,2
11381,1861,12,3
11381,1861,25,4
11382,1861,72,1
11382,1861,61,2
11382,1861,32,3
11382,1861,2,4
11383,1862,25,1
11383,1862,34,2
11383,1862,61,3
11383,1862,95,4
11384,1862,25,1
11384,1862,2,2
11384,1862,39,3
11384,1862,50,4
11388,1860,25,1
11388,1860,61,2
11388,1860,5,3
11388,1860,32,4
11389,1860,2,1
11389,1860,5,2
11389,1860,25,3
11389,1860,32,4
12961,1807,32,1
12961,1807,83,2
12961,1807,13,3
12961,1807,63,4
587,1852,53,1
587,1852,3,2
587,1852,109,3
587,1852,60,4
12962,1807,0,1
12962,1807,100,2
12962,1807,57,3
12962,1807,109,4
1043,1886,18,1
1043,1886,104,2
1043,1886,87,3
1043,1886,9,4
582,1824,78,1
582,1824,6,2
582,1824,19,3
582,1824,0,4
580,1857,9,1
580,1857,3,2
580,1857,73,3
580,1857,65,4
588,1850,52,1
588,1850,91,2
588,1850,60,3
588,1850,11,4
7861,1810,82,1
7861,1810,77,2
7861,1810,51,3
7861,1810,10,4
7860,1810,6,1
7860,1810,70,2
7860,1810,0,3
7860,1810,51,4
16810,1899,59,1
16810,1899,45,2
16810,1899,91,3
16810,1899,71,4
10417,1863,43,1
10417,1863,17,2
10417,1863,51,3
10417,1863,80,4
10416,1874,3,1
10416,1874,14,2
10416,1874,73,3
10416,1874,93,4
10415,1913,26,1
10415,1913,2,2
10415,1913,105,3
10415,1913,74,4
10414,1916,31,1
10414,1916,8,2
10414,1916,69,3
10414,1916,44,4
10411,1906,49,1
10411,1906,9,2
10411,1906,73,3
10411,1906,26,4
10410,1899,69,1
10410,1899,43,2
10410,1899,1,3
10410,1899,92,4
10419,1889,89,1
10419,1889,51,2
10419,1889,6,3
10419,1889,3,4
10418,1897,61,1
10418,1897,73,2
10418,1897,6,3
10418,1897,60,4
16033,1900,59,1
16033,1900,71,2
16033,1900,107,3
16033,1900,12,4
331713,1860,91,1
331713,1860,44,2
331713,1860,109,3
331713,1860,38,4
331712,1860,28,1
331712,1860,78,2
331712,1860,93,3
331712,1860,16,4
331711,1860,15,1
331711,1860,93,2
331711,1860,14,3
331711,1860,79,4
331710,1860,55,1
331710,1860,19,2
331710,1860,10,3
331710,1860,5,4
331714,1857,44,1
331714,1857,47,2
331714,1857,104,3
331714,1857,65,4
1991,1887,54,1
1991,1887,43,2
1991,1887,64,3
1991,1887,69,4
1990,1887,54,1
1990,1887,69,2
1990,1887,40,3
1990,1887,43,4
1993,1887,54,1
1993,1887,68,2
1993,1887,108,3
1993,1887,95,4
1992,1887,54,1
1992,1887,43,2
1992,1887,64,3
1992,1887,69,4
1995,1887,54,1
1995,1887,43,2
1995,1887,69,3
1995,1887,95,4
1994,1884,68,1
1994,1884,84,2
1994,1884,87,3
1994,1884,54,4
1997,1888,54,1
1997,1888,21,2
1997,1888,8,3
1997,1888,84,4
1996,1890,54,1
1996,1890,84,2
1996,1890,47,3
1996,1890,103,4
1999,1888,54,1
1999,1888,40,2
1999,1888,43,3
1999,1888,95,4
1998,1890,54,1
1998,1890,15,2
1998,1890,57,3
1998,1890,96,4
14725,1875,3,1
14725,1875,49,2
14725,1875,75,3
14725,1875,9,4
24238,1873,90,1
24238,1873,73,2
24238,1873,65,3
24238,1873,84,4
322670,1851,4,1
322670,1851,37,2
322670,1851,62,3
322670,1851,109,4
756,1868,65,1
756,1868,48,2
756,1868,73,3
756,1868,90,4
322671,1836,26,1
322671,1836,39,2
322671,1836,13,3
322671,1836,23,4
24230,1871,90,1
24230,1871,73,2
24230,1871,8,3
24230,1871,107,4
24231,1873,90,1
24231,1873,44,2
24231,1873,73,3
24231,1873,93,4
24232,1873,36,1
24232,1873,78,2
24232,1873,73,3
24232,1873,93,4
24233,1873,90,1
24233,1873,84,2
24233,1873,56,3
24233,1873,73,4
24236,1873,90,1
24236,1873,65,2
24236,1873,73,3
24236,1873,99,4
24237,1873,90,1
24237,1873,65,2
24237,1873,85,3
24237,1873,73,4
322673,1836,76,1
322673,1836,93,2
322673,1836,43,3
322673,1836,55,4
322675,1792,53,1
322675,1792,36,2
322675,1792,3,3
322675,1792,62,4
322676,1813,99,1
322676,1813,103,2
322676,1813,21,3
322676,1813,59,4
330041,1827,59,1
330041,1827,45,2
330041,1827,9,3
330041,1827,27,4
27769,1855,65,1
27769,1855,3,2
27769,1855,8,3
27769,1855,9,4
27768,1855,47,1
27768,1855,9,2
27768,1855,17,3
27768,1855,87,4
27763,1860,39,1
27763,1860,2,2
27763,1860,35,3
27763,1860,109,4
27762,1855,67,1
27762,1855,26,2
27762,1855,107,3
27762,1855,35,4
27761,1890,12,1
27761,1890,59,2
27761,1890,39,3
27761,1890,14,4
27760,1890,15,1
27760,1890,38,2
27760,1890,74,3
27760,1890,21,4
27767,1855,65,1
27767,1855,97,2
27767,1855,75,3
27767,1855,11,4
27766,1855,75,1
27766,1855,47,2
27766,1855,65,3
27766,1855,17,4
27765,1855,96,1
27765,1855,63,2
27765,1855,57,3
27765,1855,107,4
27764,1855,83,1
27764,1855,39,2
27764,1855,38,3
27764,1855,34,4
322886,1791,36,1
322886,1791,53,2
322886,1791,56,3
322886,1791,61,4
2946,1854,3,1
2946,1854,49,2
2946,1854,39,3
2946,1854,9,4
26498,1907,59,1
26498,1907,44,2
26498,1907,71,3
26498,1907,3,4
26499,1908,71,1
26499,1908,97,2
26499,1908,69,3
26499,1908,104,4
26492,1917,37,1
26492,1917,27,2
26492,1917,95,3
26492,1917,46,4
26496,1912,84,1
26496,1912,59,2
26496,1912,68,3
26496,1912,108,4
101793,1882,78,1
101793,1882,6,2
101793,1882,15,3
101793,1882,72,4
101794,1880,26,1
101794,1880,96,2
101794,1880,10,3
101794,1880,34,4
311192,1895,68,1
311192,1895,99,2
311192,1895,65,3
311192,1895,8,4
338297,1896,5,1
338297,1896,69,2
338297,1896,80,3
338297,1896,7,4
339243,1800,75,1
339243,1800,65,2
339243,1800,8,3
339243,1800,97,4
17553,1900,75,1
17553,1900,53,2
17553,1900,84,3
17553,1900,8,4
10719,1898,93,1
10719,1898,1,2
10719,1898,21,3
10719,1898,43,4
11798,1879,75,1
11798,1879,69,2
11798,1879,11,3
11798,1879,71,4
2005480303,1890,42,1
2005480303,1890,31,2
2005480303,1890,80,3
2005480303,1890,13,4
338296,1888,52,1
338296,1888,43,2
338296,1888,61,3
338296,1888,7,4
314236,1862,67,1
314236,1862,2,2
314236,1862,12,3
314236,1862,10,4
314233,1843,58,1
314233,1843,34,2
314233,1843,39,3
314233,1843,26,4
314232,1826,26,1
314232,1826,39,2
314232,1826,58,3
314232,1826,2,4
101638,1882,87,1
101638,1882,68,2
101638,1882,17,3
101638,1882,84,4
314239,1847,105,1
314239,1847,16,2
314239,1847,96,3
314239,1847,34,4
8098,1860,62,1
